index,id,car_year,brand,brand_cod,model,model_cod,version,engine,engine_power,doors,km,fuel_type,fuel_type_cod,traction_control,traction_control_cod,passenger_capacity,transmission,transmission_cod,usd_price,is_car_shop,seller_country,seller_state,seller_city,Latitude,longitude
8050,MLA1771019940,2008,Peugeot,4,307,3,1.6 Xt 110cv,1.6,110.0,5,150000,Nafta,4,Delantera,2,5.0,Manual,2,5019.9203187251,0,Argentina,Buenos Aires,Almirante Brown,-34.5796344,-60.9677445
8051,MLA1761767540,2008,Peugeot,4,307,3,1.6 Sedan Xs 110cv,1.6,110.0,4,170000,Nafta,4,Delantera,2,5.0,Manual,2,6500.0,0,Argentina,Buenos Aires,San Isidro,-34.4739792,-58.5264866
8052,MLA1423873113,2006,Peugeot,4,307,3,2.0 Xt Premium,2.0,143.0,4,148000,Nafta,4,Delantera,2,5.0,Manual,2,5338.645418326693,0,Argentina,Buenos Aires,General San Martín,-34.5762765,-58.5388435
8053,MLA1424919771,2007,Peugeot,4,307,3,2.0 Sedan Xt Premium 143cv,2.0,143.0,4,162000,Nafta,4,Delantera,2,5.0,Manual,2,4780.876494023904,0,Argentina,Buenos Aires,Lomas de Zamora,-34.7572582,-58.4026638
8054,MLA1424720825,2007,Peugeot,4,307,3,1.6 Xs,1.6,110.0,4,213600,Nafta,4,Delantera,2,5.0,Manual,2,5019.9203187251,0,Argentina,Buenos Aires,Esteban Echeverría,-35.5881344,-57.9859004
8055,MLA1770985116,2007,Peugeot,4,307,3,2.0 Hdi Xs Premium 110cv,2.0,110.0,4,236000,Diésel,0,Delantera,2,5.0,Manual,2,6000.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
8056,MLA1426284793,2009,Peugeot,4,307,3,2.0 Xs Premium 143cv Mp3 Lim Vel,2.0,143.0,5,172000,Nafta,4,Delantera,2,5.0,Manual,2,6800.0,0,Argentina,Buenos Aires,Lomas de Zamora,-34.7572582,-58.4026638
8057,MLA1754696298,2010,Peugeot,4,307,3,2.0 Hdi Xt Premium 110cv,2.0,110.0,5,107500,Diésel,0,Delantera,2,5.0,Manual,2,6900.0,0,Argentina,Buenos Aires,Vicente López,-34.5244484,-58.5036282
8058,MLA1424872785,2010,Peugeot,4,307,3,1.6 Xs 110cv Mp3,1.6,110.0,5,150000,Nafta,4,Delantera,2,5.0,Manual,2,5179.282868525896,0,Argentina,Santa Fe,General López,-32.7950555,-60.7243251
8059,MLA1426913801,2004,Peugeot,4,307,3,2.0 Xt Hdi Premium,2.0,110.0,5,240000,Diésel,0,Delantera,2,5.0,Manual,2,3984.06374501992,0,Argentina,Buenos Aires,Luján,-34.5661734,-59.1152598
8060,MLA1423099345,2009,Peugeot,4,307,3,1.6 Sedan Xt 110cv,1.6,110.0,4,134000,Nafta,4,Delantera,2,5.0,Manual,2,6200.0,0,Argentina,Buenos Aires,Tres de febrero,-34.5718841,-58.4251892
8061,MLA1427854329,2008,Peugeot,4,307,3,2.0 Sedan Xs Premium 143cv,2.0,143.0,4,220000,Nafta,4,Delantera,2,5.0,Manual,2,5577.689243027889,0,Argentina,Córdoba,Córdoba,-31.4166867,-64.1834193
8062,MLA1427766693,2007,Peugeot,4,307,3,2.0 Hdi Xs Premium 90cv,2.0,90.0,5,136000,Diésel,0,Delantera,2,5.0,Manual,2,8200.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
8063,MLA1778994090,2007,Peugeot,4,307,3,1.6 Xs 110cv,1.6,110.0,5,120000,Nafta,4,Delantera,2,5.0,Manual,2,7500.0,0,Argentina,Buenos Aires,Campana,-34.1636631,-58.9586837
8064,MLA1778245188,2011,Peugeot,4,307,3,1.6 Xs 110cv Mp3,1.6,110.0,5,140000,Nafta,4,Delantera,2,5.0,Manual,2,5976.095617529881,0,Argentina,Buenos Aires,La Plata,-34.9206797,-57.9537638
8065,MLA1777676272,2012,Peugeot,4,307,3,XS 1.6 5P L/N,1.6,110.0,5,68000,Nafta,4,Delantera,2,5.0,Manual,2,7171.314741035857,0,Argentina,Buenos Aires,Almirante Brown,-34.5796344,-60.9677445
8066,MLA1427094225,2011,Peugeot,4,307,3,1.6 Xs 110cv Mp3,1.6,110.0,5,135000,Nafta,4,Delantera,2,5.0,Manual,2,7600.0,0,Argentina,Buenos Aires,Tres de febrero,-34.5718841,-58.4251892
8067,MLA1776151998,2010,Peugeot,4,307,3,1.6 Xt Premium 110cv,1.6,110.0,5,145000,Nafta,4,Delantera,2,5.0,Manual,2,5577.689243027889,0,Argentina,Buenos Aires,Ezeiza,-34.81681415,-58.54742335052262
8068,MLA1773565816,2008,Peugeot,4,307,3,1.6 Xs 110cv,1.6,110.0,5,188000,Nafta,4,Delantera,2,5.0,Manual,2,4780.876494023904,0,Argentina,Buenos Aires,Tandil,-37.3282887,-59.1356957
8069,MLA1773653664,2007,Peugeot,4,307,3,2.0 Hdi Xs 90cv,2.0,90.0,5,135000,Diésel,0,Delantera,2,5.0,Manual,2,4621.5139442231075,0,Argentina,Neuquén,Neuquén,-38.9519679,-68.0591741
8070,MLA1771656336,2009,Peugeot,4,307,3,1.6 Xs 110cv Mp3,1.6,110.0,5,140000,Nafta,4,Delantera,2,5.0,Manual,2,5179.282868525896,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
8071,MLA1764125348,2005,Peugeot,4,307,3,1.6 Xr,1.6,110.0,5,70000,Nafta,4,Delantera,2,5.0,Manual,2,6200.0,0,Argentina,Buenos Aires,Junín,-34.5934412,-60.9461678
8072,MLA1761794256,2008,Peugeot,4,307,3,1.6 Sw Hdi Premium 110cv,1.6,110.0,5,190000,Diésel,0,Delantera,2,5.0,Manual,2,3984.06374501992,0,Argentina,Buenos Aires,Chivilcoy,-34.8969591,-60.0190499
8073,MLA1760030538,2006,Peugeot,4,307,3,2.0 Xs Hdi Premium,2.0,110.0,4,242000,Diésel,0,Delantera,2,5.0,Manual,2,7200.0,0,Argentina,Buenos Aires,Lanús,-34.7033363,-58.3953235
8074,MLA1423832907,2008,Peugeot,4,307,3,2.0 Hdi Xs Premium 110cv,2.0,110.0,5,210000,Diésel,0,Delantera,2,5.0,Manual,2,5179.282868525896,0,Argentina,Buenos Aires,General Rodríguez,-34.6082302,-58.9522206
8075,MLA1423775905,2010,Peugeot,4,307,3,1.6 Sedan Xs 110cv Mp3,1.6,110.0,4,230000,Nafta,4,Delantera,2,5.0,Manual,2,6900.0,0,Argentina,Córdoba,Córdoba,-31.4166867,-64.1834193
8076,MLA1423609947,2008,Peugeot,4,307,3,2.0 Sedan Hdi Xs Premium 110cv Mp3,2.0,110.0,4,153000,Diésel,0,Delantera,2,5.0,Manual,2,5179.282868525896,0,Argentina,Buenos Aires,Malvinas Argentinas,-34.4957338,-58.7001643
8077,MLA1427196257,2006,Peugeot,4,307,3,2.0 Cc Tiptronic,2.0,143.0,2,195000,Nafta,4,Delantera,2,5.0,Automática,0,9500.0,0,Argentina,Buenos Aires,Mar del Plata,-37.4500273,-61.939304
8078,MLA1424815623,2012,Peugeot,4,307,3,Nafta,2.0,110.0,5,169000,Nafta,4,Delantera,2,5.0,Manual,2,7700.0,0,Argentina,Buenos Aires,San Fernando,-34.4471919,-58.5701505
8081,MLA1425513585,2009,Peugeot,4,307,3,1.6 Sedan Xt 110cv,1.6,110.0,4,180000,Nafta,4,Delantera,2,5.0,Manual,2,5179.282868525896,0,Argentina,Mendoza,Rivadavia,-33.1959388,-68.4662317
8082,MLA1425438043,2006,Peugeot,4,307,3,1.6 Xs,1.6,110.0,4,183000,Nafta,4,Delantera,2,5.0,Manual,2,4780.876494023904,0,Argentina,Córdoba,Córdoba,-31.4166867,-64.1834193
8083,MLA1424325805,2007,Peugeot,4,307,3,1.6 Sedan Xs 110cv,1.6,110.0,4,250000,Nafta,4,Delantera,2,5.0,Manual,2,4382.470119521912,0,Argentina,Buenos Aires,Bahía Blanca,-38.7176522,-62.2654871
8084,MLA1757878620,2007,Peugeot,4,307,3,2.0 Cc 180 Cv,2.0,180.0,2,122000,Nafta,4,Delantera,2,5.0,Manual,2,14000.0,0,Argentina,Buenos Aires,Morón,-34.6510527,-58.6217416
8086,MLA1751032728,2003,Peugeot,4,307,3,1.6 Xs,1.6,110.0,3,200000,Nafta,4,Delantera,2,5.0,Manual,2,6000.0,0,Argentina,Buenos Aires,Lanús,-34.7033363,-58.3953235
8087,MLA1781989948,2002,Peugeot,4,307,3,1.6 Xs,1.6,110.0,3,145000,Nafta,4,Delantera,2,5.0,Manual,2,5000.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
8088,MLA1776628226,2009,Peugeot,4,307,3,1.6 Sedan Xr 110cv,1.6,110.0,4,220000,Nafta,4,Delantera,2,5.0,Manual,2,6500.0,0,Argentina,Buenos Aires,Avellaneda,-34.6648394,-58.3628061
8089,MLA1423680099,2008,Peugeot,4,307,3,2.0 Hdi Xs Premium 110cv,2.0,110.0,5,180000,Diésel,0,Delantera,2,5.0,Manual,2,5300.0,0,Argentina,Buenos Aires,Quilmes,-34.7303025,-58.268868
8091,MLA1750991624,2011,Peugeot,4,307,3,2.0 Hdi Xs 110cv,2.0,110.0,5,170000,Diésel,0,Delantera,2,5.0,Manual,2,6800.0,0,Argentina,Córdoba,Córdoba,-31.4166867,-64.1834193
8092,MLA1426474775,2010,Peugeot,4,307,3,1.6 Sedan Xs 110cv Mp3,1.6,110.0,4,116000,Nafta,4,Delantera,2,5.0,Manual,2,6000.0,0,Argentina,Buenos Aires,La Matanza,-34.8195526,-58.1975499
8093,MLA1427814729,2008,Peugeot,4,307,3,2.0 Sedan Hdi Xs Premium 110cv,2.0,110.0,4,178000,Diésel,0,Delantera,2,5.0,Manual,2,5577.689243027889,0,Argentina,Buenos Aires,Quilmes,-34.7303025,-58.268868
8094,MLA1427443763,2010,Peugeot,4,307,3,1.6,2.0,110.0,5,115000,Nafta,4,Delantera,2,5.0,Manual,2,8000.0,0,Argentina,Buenos Aires,La Matanza,-34.8195526,-58.1975499
8095,MLA1777685124,2008,Peugeot,4,307,3,2.0 Hdi Xs Premium 110cv,2.0,110.0,5,250000,Diésel,0,Delantera,2,5.0,Manual,2,3984.06374501992,0,Argentina,Buenos Aires,Mercedes,-34.6506717,-59.4317202
8096,MLA1776555424,2005,Peugeot,4,307,3,2.0 Xs Premium,2.0,143.0,5,278000,Nafta,4,Delantera,2,5.0,Manual,2,5179.282868525896,0,Argentina,Buenos Aires,Mar del Plata,-37.4500273,-61.939304
8097,MLA1761780020,2010,Peugeot,4,307,3,1.6 Live! 110cv,1.6,110.0,5,172000,Nafta,4,Delantera,2,5.0,Manual,2,6055.776892430279,0,Argentina,Buenos Aires,Luján,-34.5661734,-59.1152598
8099,MLA1755871596,2006,Peugeot,4,307,3,2.0 Xs Premium Cuero,2.0,143.0,5,250000,Nafta,4,Delantera,2,5.0,Manual,2,5179.282868525896,0,Argentina,Buenos Aires,Quilmes,-34.7303025,-58.268868
8100,MLA1752721158,2010,Peugeot,4,307,3,1.6 Live! 110cv,1.6,110.0,5,175000,Nafta,4,Delantera,2,5.0,Manual,2,5976.095617529881,0,Argentina,Buenos Aires,Tigre,-34.4226513,-58.5808967
8101,MLA1425160877,2006,Peugeot,4,307,3,1.6 Xs,1.6,110.0,4,148000,Nafta,4,Delantera,2,5.0,Manual,2,4780.876494023904,0,Argentina,Buenos Aires,Quilmes,-34.7303025,-58.268868
8102,MLA1423721457,2010,Peugeot,4,307,3,1.6 Xs 110cv Mp3,1.6,110.0,5,148000,Nafta,4,Delantera,2,5.0,Manual,2,5900.0,0,Argentina,Buenos Aires,Del Viso,-34.4497463,-58.802606
8103,MLA1427589953,2006,Peugeot,4,307,3,2.0 Xs Premium Cuero,2.0,143.0,5,206000,Nafta,4,Delantera,2,5.0,Manual,2,4780.876494023904,0,Argentina,Buenos Aires,Lanús,-34.7033363,-58.3953235
8104,MLA1773626398,2008,Peugeot,4,307,3,2.0 Hdi Xs 90cv,2.0,90.0,5,1400,Diésel,0,Delantera,2,5.0,Manual,2,14741.035856573706,0,Argentina,Santa Fe,San Martín,-31.5979076,-60.7179747
8105,MLA1763313106,2006,Peugeot,4,307,3,2.0 Xs Premium Cuero,2.0,143.0,5,265000,Nafta,4,Delantera,2,5.0,Manual,2,3984.06374501992,0,Argentina,Buenos Aires,Escobar,-34.3453213,-58.7950701
8106,MLA1762479776,2007,Peugeot,4,307,3,2.0 Sw Premium,2.0,143.0,4,196000,Nafta,4,Delantera,2,5.0,Manual,2,4780.876494023904,0,Argentina,Santa Fe,Rosario,-32.9593609,-60.6617024
8107,MLA1424465995,2006,Peugeot,4,307,3,1.6 Xr,1.6,110.0,5,199000,Nafta,4,Delantera,2,5.0,Manual,2,5179.282868525896,0,Argentina,Córdoba,San Justo,-32.4152064,-63.2258516
8108,MLA1751069484,2008,Peugeot,4,307,3,1.6 Xs 110cv,1.6,110.0,5,198000,Nafta,4,Delantera,2,5.0,Manual,2,4780.876494023904,0,Argentina,Córdoba,San Francisco,-31.4249815,-62.0840299
8109,MLA1749195072,2007,Peugeot,4,307,3,1.6 Sedan Xs 110cv Mp3,1.6,110.0,4,190000,Nafta,4,Delantera,2,5.0,Manual,2,5976.095617529881,0,Argentina,Buenos Aires,Tres de febrero,-34.5718841,-58.4251892
8110,MLA1762463406,2009,Peugeot,4,307,3,2.0 Sedan Hdi Xs 90cv Mp3,2.0,90.0,4,243000,Diésel,0,Delantera,2,5.0,Manual,2,3984.06374501992,0,Argentina,Santa Fe,Santa Fe capital,-31.6474914,-60.64285574830613
8111,MLA1778233040,2010,Peugeot,4,307,3,1.6 Sedan Xs 110cv Mp3,1.6,110.0,4,160000,Nafta,4,Delantera,2,5.0,Manual,2,5179.282868525896,0,Argentina,Córdoba,Córdoba,-31.4166867,-64.1834193
8112,MLA1759415460,2005,Peugeot,4,307,3,Xsi 2.0 16v,2.0,143.0,3,200000,Nafta/GNC,5,Delantera,2,5.0,Manual,2,2390.438247011952,0,Argentina,Buenos Aires,Hurlingham,-34.5933423,-58.6378405
8113,MLA1750439638,2007,Peugeot,4,307,3,1.6 Rwc,1.6,110.0,5,290000,Nafta,4,Delantera,2,5.0,Manual,2,5179.282868525896,0,Argentina,Buenos Aires,San Miguel,-34.540349,-58.7157491
8114,MLA1776657666,2010,Peugeot,4,307,3,1.6 Xs 110cv Mp3,1.6,110.0,5,192000,Nafta,4,Delantera,2,5.0,Manual,2,5179.282868525896,0,Argentina,Buenos Aires,La Plata,-34.9206797,-57.9537638
8115,MLA1760893252,2003,Peugeot,4,307,3,1.6 Xr,1.6,110.0,3,114000,Nafta,4,Delantera,2,5.0,Manual,2,7800.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
8116,MLA1751049148,2005,Peugeot,4,307,3,2.0 Xt Hdi Premium,2.0,110.0,5,225000,Diésel,0,Delantera,2,5.0,Manual,2,7400.0,0,Argentina,Buenos Aires,Lanús,-34.7033363,-58.3953235
8117,MLA1773084734,2011,Peugeot,4,307,3,Hdi live,2.0,110.0,5,230000,Diésel,0,Delantera,2,5.0,Manual,2,5577.689243027889,0,Argentina,Buenos Aires,Vicente López,-34.5244484,-58.5036282
8118,MLA1427413061,2010,Peugeot,4,307,3,1.6 Xs 110cv Mp3,1.6,110.0,5,174000,Nafta,4,Delantera,2,5.0,Manual,2,4780.876494023904,0,Argentina,Buenos Aires,Moreno,-34.6396556,-58.7898326
8119,MLA1425485659,2004,Peugeot,4,307,3,2.0 Xs Hdi,2.0,110.0,5,189000,Diésel,0,Delantera,2,5.0,Manual,2,4780.876494023904,0,Argentina,Corrientes,Monte Caseros,-30.2496832,-57.6294418
8120,MLA1781940372,2016,Peugeot,4,308,4,1.6 Allure Nav 115cv,1.6,115.0,5,68000,Nafta,4,Delantera,2,5.0,Manual,2,13000.0,0,Argentina,Buenos Aires,La Plata,-34.9206797,-57.9537638
8121,MLA1427875967,2012,Peugeot,4,308,4,2.0 Feline 143cv Tiptronic,2.0,110.0,5,130000,Nafta,4,Delantera,2,5.0,Automática,0,9500.0,0,Argentina,Buenos Aires,Tigre,-34.4226513,-58.5808967
8122,MLA1427796059,2012,Peugeot,4,308,4,2.0 FELINE TIPTRONIC,1.6,110.0,5,55998,Nafta,4,4x2,0,5.0,Automática,0,8414.342629482071,1,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
8123,MLA1427692253,2021,Peugeot,4,308,4,1.6 FELINE THP TIPTRONIC,1.6,165.0,5,38137,Nafta,4,4x2,0,5.0,Automática,0,14988.04780876494,1,Argentina,Buenos Aires,Malvinas Argentinas,-34.4957338,-58.7001643
8124,MLA1779876248,2012,Peugeot,4,308,4,2.0 FELINE MT,1.6,143.0,5,86467,Nafta,4,4x2,0,5.0,Manual,2,8000.0,1,Argentina,Buenos Aires,Malvinas Argentinas,-34.4957338,-58.7001643
8125,MLA1778141922,2015,Peugeot,4,308,4,HDI Allure nav mt6,1.6,115.0,5,89000,Diésel,0,Delantera,2,5.0,Manual,2,12800.0,0,Argentina,Buenos Aires,Caseros,-34.607366,-58.5661311
8126,MLA1427169421,2013,Peugeot,4,308,4,1.6 Sport Thp 163cv,1.6,163.0,5,109500,Nafta,4,Delantera,2,5.0,Automática,0,10537.848605577688,1,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
8127,MLA1427123875,2014,Peugeot,4,308,4,2.0 Feline 143cv,2.0,143.0,5,99000,Nafta,4,Delantera,2,5.0,Manual,2,8764.860557768925,1,Argentina,Buenos Aires,Lomas de Zamora,-34.7572582,-58.4026638
8128,MLA1426075561,2011,Peugeot,4,308,4,1.6 Cc Thp 156cv,1.6,152.0,2,62000,Nafta,4,Delantera,2,4.0,Manual,2,17529.88047808765,1,Argentina,Buenos Aires,Vicente López,-34.5244484,-58.5036282
8129,MLA1425980781,2012,Peugeot,4,308,4,2.0 Feline 143cv Tiptronic,2.0,110.0,5,102000,Nafta,4,Delantera,2,5.0,Automática,0,9043.824701195219,0,Argentina,Buenos Aires,Vicente López,-34.5244484,-58.5036282
8130,MLA1425718359,2016,Peugeot,4,308,4,2.0 Allure Plus 143cv,2.0,143.0,5,96000,Nafta,4,Delantera,2,5.0,Manual,2,9482.07171314741,0,Argentina,Buenos Aires,General San Martín,-34.5762765,-58.5388435
8131,MLA1425704621,2021,Peugeot,4,308,4,1.6 Allure,1.6,115.0,5,25000,Nafta,4,Delantera,2,5.0,Manual,2,15537.848605577688,0,Argentina,Buenos Aires,General San Martín,-34.5762765,-58.5388435
8132,MLA1424543871,2017,Peugeot,4,308,4,1.6 Feline Thp 163cv Tiptronic,1.6,163.0,5,112000,Nafta,4,Delantera,2,5.0,Automática,0,11800.0,1,Argentina,Buenos Aires,San Isidro,-34.4739792,-58.5264866
8133,MLA1757174866,2013,Peugeot,4,308,4,1.6 Allure,1.6,115.0,5,119000,Nafta,4,Delantera,2,5.0,Manual,2,7729.083665338645,0,Argentina,Buenos Aires,Vicente López,-34.5244484,-58.5036282
8134,MLA1752784342,2016,Peugeot,4,308,4,1.6 Allure,1.6,115.0,5,90000,Nafta,4,Delantera,2,5.0,Manual,2,10358.565737051793,0,Argentina,Buenos Aires,San Isidro,-34.4739792,-58.5264866
8135,MLA1422539201,2013,Peugeot,4,308,4,1.6 Allure Nav 115cv,1.6,115.0,5,115000,Nafta,4,Delantera,2,5.0,Manual,2,9900.0,0,Argentina,Buenos Aires,La Plata,-34.9206797,-57.9537638
8136,MLA1778963222,2017,Peugeot,4,308,4,1.6 Feline Thp 163cv Tiptronic,1.6,163.0,5,70000,Nafta,4,Delantera,2,5.0,Automática,0,14800.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
8137,MLA1426302813,2016,Peugeot,4,308,4,1.6 Allure,1.6,115.0,5,64000,Nafta,4,Delantera,2,5.0,Manual,2,14000.0,0,Argentina,Buenos Aires,Mar del Plata,-37.4500273,-61.939304
8138,MLA1427430219,2013,Peugeot,4,308,4,1.6 Allure Nav 115cv,1.6,115.0,5,120000,Nafta,4,Delantera,2,5.0,Manual,2,8950.0,0,Argentina,Buenos Aires,Almirante Brown,-34.5796344,-60.9677445
8139,MLA1775600144,2016,Peugeot,4,308,4,1.6 Feline Thp 163cv,1.6,163.0,5,69000,Nafta,4,Delantera,2,5.0,Manual,2,5856.573705179283,0,Argentina,Buenos Aires,Avellaneda,-34.6648394,-58.3628061
8140,MLA1426918905,2019,Peugeot,4,308,4,1.6 S Gt,1.6,225.0,5,38000,Nafta,4,Delantera,2,5.0,Automática,0,31900.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
8141,MLA1424292443,2015,Peugeot,4,308,4,1.6 Active,1.6,115.0,5,110000,Nafta,4,Delantera,2,5.0,Manual,2,10300.0,0,Argentina,Buenos Aires,Avellaneda,-34.6648394,-58.3628061
8142,MLA1427449971,2021,Peugeot,4,308,4,1.6 Feline Thp 165cv Tiptronic,1.6,165.0,5,33400,Nafta,4,Delantera,2,5.0,Automática,0,16015.936254980079,1,Argentina,Buenos Aires,Pinamar,-37.1099492,-56.8539007
8143,MLA1423689431,2017,Peugeot,4,308,4,1.6 S Gti,1.6,270.0,5,20500,Nafta,4,Delantera,2,5.0,Manual,2,34000.0,0,Argentina,Buenos Aires,La Matanza,-34.8195526,-58.1975499
8144,MLA1426532879,2015,Peugeot,4,308,4,1.6 Sport Thp 163cv,1.6,163.0,5,70100,Nafta,4,Delantera,2,5.0,Automática,0,9561.752988047809,1,Argentina,Buenos Aires,Tigre,-34.4226513,-58.5808967
8145,MLA1781935464,2019,Peugeot,4,308,4,1.6 Allure Pack Thp Tiptronic,1.6,165.0,5,87500,Nafta,4,Delantera,2,5.0,Automática,0,11944.223107569722,0,Argentina,Buenos Aires,Avellaneda,-34.6648394,-58.3628061
8146,MLA1411336119,2015,Peugeot,4,308,4,1.6 Active,1.6,115.0,5,115000,Nafta,4,Delantera,2,5.0,Manual,2,10700.0,0,Argentina,Buenos Aires,Lanús,-34.7033363,-58.3953235
8147,MLA1727747110,2013,Peugeot,4,308,4,1.6 Cc Thp 156cv Nav,1.6,156.0,2,84000,Nafta,4,Delantera,2,4.0,Manual,2,22500.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
8148,MLA1630709692,2018,Peugeot,4,308,4,2.0 Allure Plus 143cv,2.0,143.0,5,78000,Nafta,4,Delantera,2,5.0,Manual,2,19999.0,0,Argentina,Buenos Aires,Berazategui,-34.7632677,-58.2116604
8149,MLA1755885466,2022,Peugeot,4,308,4,1.6 Allure Pack Hdi 115cv,1.6,115.0,5,5500,Diésel,0,Delantera,2,5.0,Manual,2,17900.0,0,Argentina,Buenos Aires,Caseros,-34.607366,-58.5661311
8150,MLA1751043666,2013,Peugeot,4,308,4,2.0 Feline 143cv,2.0,143.0,5,145000,Nafta,4,Delantera,2,5.0,Manual,2,10800.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
8151,MLA1402644549,2018,Peugeot,4,308,4,1.6 S Gti Coupe Franche,1.6,270.0,5,25100,Nafta,4,Delantera,2,5.0,Manual,2,31999.0,0,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
8152,MLA1701838262,2017,Peugeot,4,308,4,1.6 S Gti,1.6,270.0,5,89959,Nafta,4,Delantera,2,5.0,Manual,2,24500.0,0,Argentina,Buenos Aires,San Fernando,-34.4471919,-58.5701505
8153,MLA1425088137,2014,Peugeot,4,308,4,1.6 Allure Nav 115cv,1.6,115.0,5,59500,Nafta,4,Delantera,2,5.0,Manual,2,9561.752988047809,1,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
8154,MLA1760093686,2013,Peugeot,4,308,4,1.6 Active,1.6,115.0,5,125000,Nafta,4,Delantera,2,5.0,Manual,2,8999.0,0,Argentina,Buenos Aires,Florencio Varela,-34.8044384,-58.2783224
8155,MLA1756499994,2014,Peugeot,4,308,4,1.6 Active,1.6,115.0,5,106000,Nafta,4,Delantera,2,5.0,Manual,2,9083.665338645418,0,Argentina,Buenos Aires,General San Martín,-34.5762765,-58.5388435
8156,MLA1756539220,2014,Peugeot,4,308,4,1.6 Roland Garros Thp 163cv,1.6,163.0,5,128000,Nafta,4,Delantera,2,5.0,Automática,0,10358.565737051793,0,Argentina,Buenos Aires,General San Martín,-34.5762765,-58.5388435
8157,MLA1427445327,2012,Peugeot,4,308,4,1.6 Feline Hdi 115cv,1.6,115.0,5,122000,Nafta,4,Delantera,2,5.0,Manual,2,8950.0,0,Argentina,Buenos Aires,Almirante Brown,-34.5796344,-60.9677445
8158,MLA1427501599,2021,Peugeot,4,308,4,1.6 Allure Hdi 115cv,1.6,115.0,5,68844,Eléctrico,1,Delantera,2,5.0,Manual,2,15125.099601593625,1,Argentina,Buenos Aires,Pinamar,-37.1099492,-56.8539007
8159,MLA1426479659,2013,Peugeot,4,308,4,1.6 Sport Thp 163cv,1.6,163.0,5,109500,Nafta,4,Delantera,2,5.0,Automática,0,9163.346613545817,1,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
8160,MLA1422182351,2018,Peugeot,4,308,4,1.6 S Gti Coupe Franche,1.6,270.0,5,25000,Nafta,4,Delantera,2,5.0,Manual,2,35000.0,1,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
8161,MLA1781528952,2018,Peugeot,4,308,4,1.6 Allure,1.6,115.0,5,65919,Nafta,4,Delantera,2,5.0,Manual,2,15100.0,0,Argentina,Buenos Aires,Morón,-34.6510527,-58.6217416
8162,MLA1719453390,2015,Peugeot,4,308,4,1.6 Feline Thp 163cv,1.6,115.0,5,170000,Nafta,4,Delantera,2,5.0,Manual,2,11500.0,1,Argentina,Buenos Aires,Pilar,-34.4570918,-58.9141609
8163,MLA1719164154,2016,Peugeot,4,308,4,1.6 Feline Thp 163cv,1.6,163.0,5,80000,Nafta,4,Delantera,2,5.0,Manual,2,12500.0,1,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
8164,MLA1718647616,2016,Peugeot,4,308,4,1.6 Feline Thp 163cv,1.6,163.0,5,80000,Nafta,4,Delantera,2,5.0,Manual,2,12500.0,1,Argentina,Capital Federal,Capital Federal,-34.6037181,-58.38153
8165,MLA1758271562,2015,Peugeot,4,308,4,2.0 Feline 143cv,2.0,143.0,5,145000,Nafta,4,Delantera,2,5.0,Manual,2,9000.0,0,Argentina,Buenos Aires,Avellaneda,-34.6648394,-58.3628061
8166,MLA1764203712,2018,Peugeot,4,308,4,1.6 Feline Hdi 115cv,1.6,115.0,5,83000,Diésel,0,Delantera,2,5.0,Manual,2,15500.0,0,Argentina,Buenos Aires,Pilar,-34.4570918,-58.9141609
8167,MLA1772784362,2017,Peugeot,4,308,4,1.6 Feline Thp 163cv Tiptronic,1.6,163.0,5,57000,Nafta,4,Delantera,2,5.0,Automática,0,5737.051792828685,0,Argentina,Buenos Aires,Berazategui,-34.7632677,-58.2116604
8168,MLA1426494215,2014,Peugeot,4,308,4,1.6 Active,1.6,115.0,5,80000,Nafta,4,Delantera,2,5.0,Manual,2,7569.721115537848,0,Argentina,Buenos Aires,Pilar,-34.4570918,-58.9141609
8169,MLA1425800939,2015,Peugeot,4,308,4,FELINE,1.6,143.0,5,90000,Nafta,4,Delantera,2,5.0,Manual,2,9400.796015936256,0,Argentina,Buenos Aires,Tigre,-34.4226513,-58.5808967
8170,MLA1425813673,2015,Peugeot,4,308,4,FELINE,1.6,143.0,5,90000,Nafta,4,Delantera,2,5.0,Manual,2,9400.796812749004,0,Argentina,Buenos Aires,Tigre,-34.4226513,-58.5808967
